item_id,item_name,price
053847,*不二家  職人紐約起司蛋糕67.2,100
039121,*不二家 POP棒棒糖-賞花,100
072851,*不二家 洋酒夾心可可片,100
077729,萊可榛果迷你捲心酥 125G,100
082293,iseLect特調麥仔茶PET550(四入),100
012347,日清食品 麵包粉 200G,100
018957,巴特里爆漿巧克力餐包10入,100
067101,不二家 濃厚可可君鄉村餅-萊姆酒 6,100
044146,波蘭精選77%純黑巧克力100g,100
085660,iseLect阿薩姆奶茶PET550(四入),100
093293,不二家焦香奶油風味餅乾87.5g,100
039750,WINAPPLE泰國咖哩粉 60G,100
006461,北京乾隆烏梅湯850ml,100
008011,鈴木？光堂 日東白桃紅茶風味糖果70,100
052461,*東鳩 超大焦糖玉米脆果 92g,100
097077,不二家牛奶袋糖127G,100
028313,RITTER SPORT力特律動巧克,100
058345,(新)雲絲頓天香5毫克 20支,100
088331,天仁茉莉花茶18入,100
097193,萊可檸檬風味迷你捲心酥 125G,100
010636,S&B國際版中辛金咖哩92g,100
057155,雪?戀草莓煉乳脆米球160g,100
061623,*不二家 Look熔岩夾心可可,100
000674,健司健康時刻天然酵母餅120g,100
011969,^ECHIGO 比爾森啤酒 350M,100
086165,萬家香香菇素蠔油 1L,100
044688,一引熟成蕎麵露300ml,100
056776,(新)寶亨6號香菸,100
068397,不二家洋酒夾心可可片56.1g,100
014323,JOY除菌洗碗精－綠茶175ml,100
086484,*養樂多300YS 活菌發酵乳 10,100
092223,天仁茉香綠茶18入,100
035427,iseLect經典烏龍茶PET550(四入),100
086481,(新)寶亨Mojito1號晶球香菸,100
104441,(新)倫敦登喜路濃縮香菸1毫克,100
107171,WINAPPLE凱燄辣椒粉 50G,100
020882,極餐野海苔-辣味32G,100
032250,(新)倫敦登喜路極光雙晶球,100
016348,萊可椰子風味迷你捲心酥 125G,100
094530,(新)寶亨Mojito香菸,100
016538,獅王細潔無隱腳牙刷中小頭,100
059685,▲明全鮮乳946ml,100
105971,如意海帶芽-純素清包,100
026439,S＆B國際版辛口金咖哩92g,100
034349,獅王細潔無隱角牙刷 紳潔頭,100
055277,美白護手霜(軟管,100
053943,識別證,100
085430,(新)雲摩爾XS香菸-藍20支,100
069715,*雪之戀草莓煉乳醬雪花餅144G,100
064448,沙拉農場綜合沙拉盒85g,100
078384,六福皇宮關西仙草茶1000ml,100
090902,台灣蜜棗(1月外送平台),100
094514,▲朱記 懷舊黑糖饅頭(4入/包),100
105444,哈根達斯-草莓雪糕,100
008720,研磨棒 17CM,100
012380,HAAGEN DAZS抹茶杏仁粒雪糕,100
026883,Bartolini動物造型五色義大利麵250g,100
085203,Pearl壽司捲簾-細口,100
057975,溫室白蘆筍f,100
103053,山東大白菜(1/2)f,100
049652,業外收入.販促-新光三越-贈品(加,100
035934,業外收入.販促-新光三越-贈品(加價購.退貨返還),100
044572,HD草莓冰淇淋,100
000780,▲朱記 黃金小米饅頭4顆,100
068646,和田萬 百年老店無添加白煎芝麻 50,100
085080,meiji熊貓巧克力夾心餅175g,100
073696,Maruei小麥田素麵 200g,100
008684,V60 圓錐無漂白濾紙( 紙盒02),100
090891,智利超大葡萄乾350g,100
023745,不二家LOOK草莓大福巧克力56.8g,100
046195,SK-II 絲璨緞光粉撲,100
100394,不二家富士蘋果派餅乾91g,100
003063,極餐野海苔-原味32G,100
001456,真好家 韓國風味辣椒粉 200G,100
008006,酵素梅160g,100
010965,獅王細潔無隱角炭纖牙刷 中小頭,100
040240,天仁黃金玄米茶18入,100
077646,美滋果物台灣鳳梨乾100g,100
019294,伯丁罕甘醇生啤酒474ml(罐),100
062975,不二家 Look抹茶白玉巧克力56g,100
009313,SK-II 緊顏聚光粉凝霜海綿,100
050497,哈根達斯巧克力冰淇淋81g,100
050364,V60 圓錐無漂白濾紙( 紙盒01),100
099582,春日井雷根軟糖121g,100
103212,*雪の戀珍珠波霸雪餅 144G,100
015698,米森有機黃豆(可發芽) 450G,100
040663,米罐子長秈米 800G,100
055549,素媽媽海苔素肉鬆 250G,100
081549,日本獅王NONIO牙刷 細柔按摩,100
037788,?樂免稅100元條碼,100
014885,剪刀型密封夾,100
028514,潔屋選物油切清潔棉3入,100
081436,寶幸梅子沙丁魚140g,100
039293,糖果100元,100
042756,和田順和田燉奶500ml,100
072326,NOL 泡泡入浴劑(肥皂香),100
016745,長良川清流礦泉水2L,100
103846,米罐子短梗米 800G,100
063693,養樂多活菌發酵乳300 LIGHT,100
076458,井出梯型漂白102濾紙-100張,100
059231,卜蜂薑母鴨350g,100
005920,萬泰食品 澎湖海味香之魚 100克,100
045060,米森澳洲天然湖鹽300g,100
009382,▲高大鮮奶(大)936ml,100
002161,丰丹嚴選 活動條碼 100,100
040955,*不二家 Look心型草莓可可,100
042838,絲璨緞光粉撲,100
107001,美滋果物台灣芭樂乾100g,100
097519,不二家焦糖風味鄉村風烘焙餅乾84,100
065936,不二家LOOK抹茶白玉巧克力56.8g,100
046675,吐司,100
075621,*不二家 鄉村風烘焙餅-紅寶石可可,100
014548,業外收入.販促-新光三越-會員卡,100
052582,桃接李,100
088523,斑馬兒童匙 -6入,100
060794,HAAGEN DAZS巧克力脆杏仁雪,100
006089,哈根達斯-香草焦糖脆杏仁雪糕,100
080906,哈根達斯-抹茶杏仁粒雪糕,100
084011,活動報名或材料費,100
056501,鶴壽庭本格派黑糖沙琪瑪600g,100
093668,本格派(雞蛋沙琪瑪)600g,100
075568,可果美蕃茄糊（鐵罐） 860G,100
010517,Napier黑兔攜帶型特級紙巾8張*,100
045040,山毛櫸下午茶匙(L)19CM,100
041785,紀文櫻花魚板160g,100
052577,樂雅樂印度風牛肉咖哩200g,100
001187,家樂氏玉米片200g,100
105032,台灣佛利蒙柑(S)O,100
052936,洋菇f,100
049789,砂糖柑s,100
044502,果物禮盒(小)y,100
066922,BR密封罐150ML,100
015799,NOL 趣味調色盤入浴錠(彩虹),100
003297,春日井四連包水果綜合軟糖,100
014496,茶包袋-大,100
103950,義大利CERES有機切塊番茄 400,100
041138,寶幸水煮沙丁魚140g,100
017369,東鳩超大焦糖玉米脆果92g,100
006588,^Asahi 調情聖手 萬聖節限定,100
010991,一引熟成素麵露300ml,100
096678,*雪之戀濃煉乳草莓球160G,100
100017,伊賀越黃金藏醬油200ml,100
047742,盛田 生薑燒醬 180g,100
101262,天仁東方美人茶包18入,100
100825,NOL 可愛海洋動物入浴球,100
097964,Kracie 創意DIY-海洋小達人,100
036240,^ASAHI 調情聖手 萬聖節限定,100
003455,獅王固齒佳牙膏130g,100
057871,義大利CERES有機剝皮番茄 400,100
007676,WINAPPLE印度孜然粉 50G,100
105556,不二家LOOK熔岩夾心可可59.2g,100
051059,MAM保溫瓶內塞清潔刷,100
051619,天婦羅紙墊50入,100
067771,酷比特黑巧克力棒75g,100
002413,栗之花甘栗 120G,100
025903,*雪の戀蔓越莓雪花餅 144G,100
095534,SF玉米餅五袋組-蠟筆小新2021款,100
040175,S{B國際版甘口金咖哩92g,100
103891,TRITON鱈魚嫩肝 120G,100
023437,蜜香乳酪蛋糕,100
018615,勤億葉黃素是好蛋8PCS/480G,100
008565,▲台南牧真鮮乳930ml,100
104701,地板排水濾網組(7.5cm),100
052054,哈根達斯香草冰淇淋100ml,100
100135,哈根達斯-巧克力脆杏仁雪糕,100
044933,HAAGEN DAZS香草焦糖脆杏仁,100
081038,HAAGEN DAZS草莓雪糕80M,100
031507,小山五入竹輪 150G,100
006013,獅子化學PIX浴廁去霉噴霧 400m,100
083564,梨山蜜梨,100
023048,獅王細潔全罩顧加護牙刷,100
079321,森永小魚餅5連50g,100
094910,風和日粒 洲南霜鹽 200克,100
091855,松屋彩玉糖21入,100
079156,kawai 菜箸(料理筷)33cm,100
053784,樹頂100%石榴莓綜合果汁1公升,100
016152,雪坊鮮果優格160G+30G,100
097280,OTTOGI不倒翁Q拉麵(粗麵條）1,100
003407,獅王細潔全罩顧捷淨牙刷,100
033950,evian天然礦泉水1500ml,100
036004,安佳250ML 鮮奶脂,100
056257,哈根達斯香草冰淇淋81g,100
073316,香草牛奶夾心餅乾,100
047551,RITTER SPORT力特巧克力(,100
054213,讚岐烏龍麵 3P 200公克+-9公,100
045198,▲台南禾香鮮乳936ML,100
098852,業外收入.節慶禮品手冊-新光三越-運費收入,100
001490,神田綜合點心米果85g,100
016791,牛奶芭樂,100
038008,獅王細潔無隱角牙刷-小巧頭,100
072205,萊可榛果迷你捲心酥125g,100
044888,揚一番醬油米果,100
033913,萊可檸檬迷你捲心酥125g,100
006278,緊顏聚光粉凝霜海,100
061925,業外收入-兒童卡入會費,100
062034,萊可可可迷你捲心酥125g,100
009018,哈根達斯巧克力冰淇淋100ml,100
068910,美國肚臍丁,100
089639,LOTTE小梅糖67.1g,100
072571,樂雅樂泰式綠咖哩雞200g,100
087814,田舍手打蕎麵3入,100
099819,哈根達斯草莓冰淇淋100ml,100
086725,遠鑫HG聯名卡,100
056569,天然植物乳(微糖)960ml,100
024633,萊可椰子迷你捲心酥125g,100
031052,業外收入.超市-新光三越-運費,100
056573,札幌農學校牛奶餅乾12枚入,100
020798,吳家牛舌餅椒鹽脆片10片,100
049406,護手霜,100
063828,盛田堅魚露500ml,100
023104,福義軒-嬌麻餅300公克±3%,100
086828,三立精緻蛋卷104g,120
072204,明治草莓夾餡巧克力26枚盒裝120g,120
082439,三立午茶夾心餅-抹茶巧克力90g,120
062635,心機 星魅眉筆刷,120
066964,芳野豆芳小粒納豆132g,120
039324,丸美屋22袋飯友-巧虎,120
009579,太平下町小粒納豆167.4g,120
058566,高野四付綠納豆202g,120
063405,高野北海道小粒納豆136g,120
038165,金歡喜員工特餐,120
053372,認真肉片咖哩(豬),120
084733,樹頂-蘋果汁利樂包 6入,120
092765,大成豬骨高湯,120
039217,MAMALOVE原味希臘優格170g,120
040476,仁當雞腿,120
076897,1號炒米粉豆腐套餐),120
098641,升級套餐-蟲草花雞湯,120
063707,伊藤鯖魚罐-水煮無鹽190g,120
068423,鹽味毛豆 400g,120
001897,芳野-豆芳小粒納豆,120
061650,GoVege綜合炒蔬菜,120
081403,椒糖滷味$120,120
092805,大花 玫瑰多酚蛋捲,120
083726,麵包 120元,120
072639,勤億-黃金視好蛋 8,120
091170,獨享餐,120
097623,歐嬤原味鹼水扭結麵包(3入),120
052099,森永經典香濃煉乳,120
033628,▲雪比繽紛優格-草莓280g,120
089042,築地大將飯糰3入組,120
102026,炸豬排定食,120
002635,SB-金牌純素咖哩 中辣,120
028876,雃媽吉調味料 香菇,120
056864,芳野-福崗甘味小粒納豆3P,120
064384,陪同票,120
107141,伊藤鯖魚罐頭(大蒜黑胡椒),120
052513,韓華-韓華-自然好吃.他樓,120
079564,▲雪比繽紛優格-鐵觀音280g,120
026169,B-C6. B-DE6,120
076801,太冠 青海苔粉,120
047470,肉鬆+起司,120
071460,豆花120,120
071753,東牧元氣 杏仁吟釀,120
081193,霜淇淋(牛奶),120
095688,員-唐揚雞定食,120
037080,無刺虱目魚湯,120
030675,韓式烤蛋,120
000955,Artsome原創蔬菜盒(佐胡麻,120
073728,*快車特厚黑胡椒肉乾 95G,120
023022,台灣農林 日月紅茶 25入,120
014580,麵包120,120
001968,森之果物 嚴選鑽石麝香葡,120
030484,Jumpys 3D袋鼠洋芋片-雞汁,120
054058,玄米抹茶,120
059903,員-泡菜牛定食,120
105500,拿鐵咖啡,120
066237,霜淇淋單支,120
091485,花東-良田好稻米 1kg,120
009826,番茄牛肉,120
028392,高麗菜水餃+酸辣湯,120
037435,卡布其諾,120
076233,好好曬日子日光香檸60G±4G,120
090570,好食多手作坊番薯芋仔手工,120
098756,鹽味茶豆 400g,120
052512,丸美屋20袋飯友-皮卡丘,120
092082,肉羹麵套餐,120
093009,揚格 優樂喝的優格,120
058305,東客麵包-120元,120
070581,*快車元氣條豬肉乾 95G,120
034257,樺達120元,120
067783,豬腳切盤,120
026080,choya梅感梅酒,120
071104,惠香相思果罐,120
029418,泡菜牛肉,120
010678,蒜泥白肉便當,120
026522,120元糖果,120
059134,佳豆 山藥豆腐餅,120
080360,天和澎湖日曬麵線300g,120
019796,咖啡120,120
075526,台灣九號-翠玉毛豆家庭號,120
100257,倍瑞100 全脂牛奶 1L,120
080131,Bramo BFL8,120
092051,小資時刻台灣手作黑糖飲-,120
033736,霜淇淋(綜合),120
028352,小倉屋 鹽昆布,120
048064,天和澎湖海藻手工麵線300g,120
028843,慕尼黑巧克力,120
099827,伊藤鯖魚罐頭-味噌190g,120
000613,台東池農 池上總冠軍米,120
055201,綜合小菜,120
076851,小南門食品-120,120
006994,大成雞骨高湯,120
068373,米屋正宗黑米,120
081087,雙拼,120
106406,豐樂牧場 小農鮮乳,120
005952,金牛角,120
015197,雅媽吉調味料 昆布,120
017759,洋菇y,120
052963,烤鯖飛,120
027923,樺達122元,120
103297,佳豆 小豆皮,120
057003,紅茶拿鐵,120
037098,樺達奶茶(瓶裝),120
067443,薺菜水餃,120
028111,員-牛肉定食,120
055288,彩虹,120
045081,拿鐵,120
097556,興聯牧場 貴妃蛋,120
018411,卡布奇諾,120
101975,紅蟳棒5入裝,120
049885,傳貴 有機豆皮8入,120
017010,SUIT AND ASPIRATIO,120
100007,微熱山丘||禮品名店,120
019672,免稅歸農好棧,120
056944,佳豆豆腐 油炸豆腐 A13,120
052827,魚卵褔袋5入,120
067602,Artsome 手作鮮菜盒,120
084573,桂林牌 梅林辣醬油,120
095103,義美 傳統年糕 紅豆,120
014642,歐嬤全麥雜糧麵包,120
073068,義美 紅豆傳統年糕 袋裝,120
033132,黃金田園烘焙坊,120
005885,牛絞肉牛(細),120
092498,能量豬三星蔥豬肉手工水餃,120
011275,AMORE-義芙糖,120
082878,壽司( 烤、炸物),120
016864,康乃久- 佃煮,120
041962,達野濱家-鮮魚加工,120
019614,貢茶-貢茶,120
049937,冷藏香草豬雪花心,120
096366,奧米伽,120
085276,醬燒苦瓜,120
033146,二吉軒豆乳||臨時活動區,120
085323,薺菜豬肉水餃,120
061179,南非砂糖橘900g,120
058313,呷麵饗記-饗記,120
055130,康妍餐飲-該樓,120
033336,外送購(豆花)||小吃街,120
056322,海八珍,120
033777,Yorihada牛骨高湯,120
052524,雞肉高麗菜水餃,120
089329,澳洲茂谷柑#80,120
055344,生鮮加工肉品,120
080209,究好豬五花肉燒烤片,120
066211,Li cha,120
068847,Delicious顆粒芥末醬90g,120
083909,日日食好番茄羅勒雞胸肉170g,120
005323,東門御園坊獅子頭6入,120
000589,舒迪紙手帕15包入,120
080504,葵食品 北海道薄力粉(低筋)400G,120
036787,有機萊姆(無子檸檬),120
060497,豐鑫食品行 蜜麻花 袋裝 270g,120
073962,珍珠魚卵（杯裝）,120
042213,uMeal招牌陽光沙拉,120
004872,*宝製菓 奶油鹽風味夾心餅,120
102802,大嗚卷,120
043766,青森農協 睡魔祭,120
090009,活力廚坊無糖活力芝蔴奶1000mL,120
064749,花枝刺身(7入/140G),120
043767,赫蒂85%黑巧克力 80G,120
080246,赫蒂75%黑巧克力 80G,120
071443,麵包120元,120
071465,活力廚坊無糖杏仁糙米漿1000mL,120
047576,(新)七星酷藍20支,120
039113,Madam Jan’s超級黑糖核桃希,120
086259,Madam Jan’s超級綜合莓希臘,120
103933,花萃精油面膜-茉,120
079122,*快車芝麻杏仁肉紙 60G,120
039535,東牧大瓶微甜黑菜養生露1000ml,120
046306,賣灶椒糖滷味120,120
057511,濃豬骨白湯,120
052566,原宿廚房-東惠,120
061102,竹絲蝦餃,120
014553,嘉禾鹽酥大花生400g,120
058005,章魚塗油刷,120
063610,韓華-韓華-BANANA果汁.他樓,120
077160,桐德黑毛豬大骨,120
069457,省產富有甜柿-8Ay,120
008869,牛雜-特,120
102345,壽司( 熟食便當),120
100256,鮭魚壽司,120
057781,佳豆豆腐(UBER),120
038703,安心紅豬肉五花火鍋片,120
091230,散壽司,120
033966,炸腐皮,120
042966,黑米吟釀,120
019784,壽司( 卷物),120
010354,日本手握型暖包,120
077733,大昌生薑燒肉用調味醬175g,120
079474,越後芝麻風味米果60g,120
020575,東牧黑米吟釀1000ml,120
048749,Ballast Point潛水伕IP,120
089202,MARVEL 4入兒童牙刷,120
011693,和田順和田沖繩黑糖燉奶500ml,120
056815,*Mama 牛乳小鈴鐺蛋糕,120
007923,*寶製？ 奶油鹽風味夾心餅,120
019494,藤本幸生蒟蒻麵200g,120
040234,中田紀州果實入梅酒84ml,120
005492,MC CORMICK  檸檬胡椒粉9,120
006287,丹麥Arla乾酪抹醬-原味150g,120
031313,AGF 冷牛奶沖泡抹茶歐蕾54g,120
058025,馬卡恩覆盆子氣泡飲250ml,120
066029,清水栗紅豆餡銅鑼燒225g,120
075758,KING釀造日出醇良料理酒 ALC：,120
001243,*北日本 奢華抹茶蘿蔓酥,120
002520,453 兔子布丁模,120
035741,MISURA健康主義全麥蘇打餅 38,120
039673,明治代可可脂黑巧克力26枚盒裝12,120
004712,漢斯麵醬-洋菇,120
058591,MISURA 義大利蜂蜜餅乾 400,120
064738,明治黑可可製品(26枚盒裝),120
095964,*快車黑胡椒杏仁肉紙 60G,120
029586,前田極上芳醇奶油餅乾80g,120
036460,波特小姐焦糖風味牛奶軟糖252g,120
024277,好媽媽家料理韭菜豬肉水餃355g,120
057889,3M  舒適繃  含藥型30片,120
076301,合興糕糰店芝麻湯圓10入,120
095625,信豐農場 台灣紅藜細麵 240G,120
042472,公仔麵-麻油(五包入) 500G,120
032621,TRAVERSE BAY天然蔓越莓乾,120
071404,JUMP’S 3D 澳洲袋鼠洋芋片-,120
031801,慶尚北道炒年糕泡菜口味250g,120
037106,虎牌綠豆粉絲450g,120
042777,卡塔摩納南美洲濾泡式咖啡6入,120
017222,(新)雲絲頓25-紅25支,120
063961,理研香橘芝麻沙拉醬190ml,120
093294,狗標本格烏酢-章魚燒300ML,120
051399,BIORE深層卸粧棉補充包46片,120
058482,清水小倉紅豆奶油銅鑼燒(5入)175,120
005208,KAO抑菌去油漬洗碗精橙香橘240ml,120
065942,森永鹽焦糖夾心餅82.8g,120
045380,一引醬油綠瓶500ml,120
072811,統一四季高純釀(釀造醬油)-非基改8,120
078883,一引昆布醬油500ml,120
075072,阿江師 金門牛肉乾 辣味 獨享包 80克,120
010587,龜谷山葵茶漬 22G,120
087551,Madam Jan’s超級草莓希臘優,120
039124,ClearClean牙膏(薄荷)12,120
039709,(新)雲絲頓25-藍25支,120
028757,糙米紫山藥米果80g,120
029932,DeCecco 義大利稜紋貝殼麵#5,120
009057,德國寶潤無糖潤喉糖-櫻桃 45G,120
000870,好媽媽家料理高麗菜豬肉水餃355g,120
005882,有機綠豆,120
006965,*萬國屋蜂蜜夾心蛋糕165g,120
017468,吉太郎小豆島素麵 200g,120
073116,合興糕糰店花生湯圓10入,120
020167,ClearClean牙膏(超涼)12,120
039957,岩塚米果棒-黑胡椒蝦味味90g,120
072412,BETTINI義大利粗麵 500G,120
037050,阿江師 金門牛肉乾 黑胡椒 獨享,120
061221,Majora三色螺旋麵500g,120
071477,李錦記蒸魚醬油410 毫升,120
107172,內堀釀造 壽司醋 360ML,120
027388,米森有機砂糖 450G,120
039608,德國寶潤 無糖潤喉糖-檸檬 45G,120
013626,*快車櫻花蝦杏仁肉紙 60G,120
024431,KUHNE精選頂級白葡萄酒醋 100,120
033963,岩塚田舍米果-醬油味(9枚),120
046658,Madam Jan’s超級藍莓希臘優,120
024715,優生酒精濕巾80抽(超厚型),120
042707,法拉蕊氣泡天然礦泉水750ml,120
013152,赫蒂藍莓黑巧克力 80G,120
033040,MRS.BRIDGES粉紅葡萄柚果醬,120
008066,*LIKING 萬聖糖果束口袋 10,120
013496,卡夫帕瑪森起司粉80G,120
075875,茱兒紅葡萄汁850ml,120
048949,MOREHOUSE有籽芥茉醬 255,120
087046,味之素 *烹大師干貝風味120g,120
068071,三光米台農82白米 600g,120
105234,RUMMO N.13 長型扁麵 50,120
003219,北村特選千代卷,120
082787,Iris涮涮鍋用麻糬180g,120
101901,RUMMO N.5 長型粗圓麵 50,120
053082,赫蒂85%黑巧克？ 80G,120
078595,Cavendish＆Harvey柑橘,120
069443,*快車原味杏仁肉紙 60G,120
059923,伊那寒天[沙拉用]10G,120
049447,鯛魚腹肉壽司,120
014657,嘉禾大花生蒜味400g,120
097212,丸莊竹級蔭油膏 350G,120
025948,業外收入-HARRODS運費,120
000007,香燻雞腿,120
094621,好媽媽 韭菜豬肉水餃12顆,120
065750,Go Vege諾曼地風綜合蔬菜500,120
061544,山毛櫸咖啡豆匙5CM,120
009192,漢堡黑豬肉,120
069821,九鬼二度焙煎芝麻粉-白,120
034817,九鬼二度焙煎芝麻粉-黑,120
048440,繽紛鮮蔬包150g,120
014228,貴妃蛋10入,120
105391,綜合壽司Ｅ,120
055217,蒲燒秋刀魚（台灣產）,120
099562,鮮蝦腐皮捲,120
036760,頂級北海道帝王蟹鍋（二）,120
064394,鮪魚壽司,120
066978,馬卡恩百香果氣泡飲250ml,120
080399,Itsuki京都日式味噌風味麵182g,120
037583,鳥取Tree吐司,120
049941,栗山寶貝怪獸星星米果89g,120
088091,BETTINI義大利螺旋麵 500G,120
012100,札幌味噌拉麵186g,120
002756,大眼蝦墨西哥塔可風味蝦餅60g,120
046262,花萃精油面膜-覆盆子煥活,120
098571,德國寶潤 無糖潤喉糖-橘子 45G,120
051217,*柿原 My Cake橘子風味夾心蛋,120
095167,(BW)柔肌化粧,120
096867,高野旨味昆布三付納豆150.9g,120
023371,阿江師 高纖蒟蒻條 辣味 135公克,120
073441,公仔麵-雞蓉味(五包入) 515G,120
076035,*萬國屋黑糖夾心蛋糕165g,120
064865,雅媽吉昆布風味料128g,120
024555,*大眼蝦 紐澳良辣雞風味蝦餅60G,120
062689,加拿大沛森思有機野生藍莓乾 28G,120
037646,*雪之戀草莓煉乳濃牛奶餅200G,120
043944,三立覆盆莓果醬風味派82.5g,120
015546,三光米台農82號天然美味白米 600,120
038484,圖林根赫本嫩雞,120
072152,大眼蝦紐澳良辣雞風味蝦餅60g,120
037004,^VOLVIC 莓果風味礦泉水 15,120
064576,四季旬味烏龍麵,120
021987,*大眼蝦 墨西哥塔可風味蝦餅60G,120
031821,MILKLAB嚴選豆奶1L,120
045737,信豐農場 台灣紅藜寬麵 240G,120
066708,西班牙茱兒番茄汁850ml,120
050643,HUNT’S蕃茄醬(倒瓶) 20OZ,120
092251,Kilner 圓形玻璃密封罐250m,120
055374,3D袋鼠雞汁口味洋芋餅100g,120
071586,佐藤漬物  香辛醃芥菜 130G,120
051450,英倫洋甘菊茶 30G,120
081261,草山嚴選-流沙芝麻包(6入)360g,120
003970,花萃精油面膜-紫羅蘭滋潤,120
009686,帝王蟹海鮮丼,120
026177,花萃精油面膜-覆,120
085044,ACE機能綜合維他命Q軟糖39.2g,120
021681,無漂白紙漿濾茶袋1~2杯60枚,120
020306,RUMMO N.15 中寬扁麵 50,120
023503,大昌照燒風味調味醬180G,120
084939,池上鄉農會 池上米餅 紅藜 75公克,120
035929,黑糖枸杞菊花茶12g,120
010406,郝蒂迷你85%黑巧克力,120
054506,ACE SUPER KIDS 維他命,120
050048,永谷園 A LABEL 無添加飯友,120
093313,龜田 通枝豆 米果76G,120
093327,120,120
098065,洗米盆(透明)-2L,120
039337,優生酒精濕巾80抽(超厚型)抗菌99.9%,120
043892,120元,120
017276,德國寶潤 無糖潤喉糖-尤加利薄荷 4,120
020628,*福源芝麻醬夾心餅135G,120
047229,甜辛紅椒150G,120
011681,KITCHEN 88泰式綠咖哩雞即食,120
044402,西班牙茱兒蘋果汁850ML,120
067589,歐納丘天然藍莓乾60g,120
086096,慶尚北道泡菜口味炒年糕250g,120
004903,花萃精油面膜-薰,120
061098,真好家辣椒油 130ML,120
065729,▲福玉雞鹹蛋240g,120
006800,真好家花椒油130ml,120
034386,*雪之戀X福源水滴型蛋捲 福源花生,120
043518,阿江師 高纖蒟蒻條 原味 135公克,120
003408,*優雅食 三本麵濃厚雞汁口味五入分享,120
004548,西班牙茱兒芒果檸檬百香果汁850ml,120
030692,Kracie創意DIY-水晶樂園小達,120
054404,卡夫帕瑪森起司80G,120
057051,柴田墨魚煎餅 120g,120
000176,福山田舍味噌-紅粗 500g,120
004470,清水小倉紅豆奶油銅鑼燒(5入)175g,120
013475,AGF B牛奶冷泡可可粉6入,120
046678,桃屋紫蘇梅肉漬105g,120
083202,森之果物嚴選天然甘栗 180G,120
071705,寧記辣椒大王390g,120
070673,土雞兒放牧機能土雞蛋600g,120
080494,哈奇味付胡椒鹽,120
069191,ＤＩ應稅壽司手卷組,120
035891,雪梨(1月外送平台),120
081644,章魚燒安全錐子,120
025533,gosili單支吸管隨行口袋組-20,120
026714,子彈蓮霧500g,120
058597,吸油面紙,120
009572,民生古早味純正麥芽膏 600G,120
004510,山毛櫸小圓匙15.4X3.9CM,120
094348,QP美乃滋[黃芥末風味]200G,120
069057,三養火辣雞肉風味泡菜罐160G,120
074555,腐皮包大卷組合,120
081020,454 小狗布丁模,120
019866,千歲豆瓣醬 180G,120
070305,千歲原味腐乳 209g,120
041402,和風沙拉,120
061828,大埔有機彩色小番茄600g(1月外送平台),120
056663,頂級北海道帝王蟹鍋（四）,120
074822,水針壽司,120
023334,HAAGEN DAZS 夏威夷果仁冰,120
012179,花萃精油面膜-橙花亮采,120
077593,KANAE梯型無漂白102濾紙-10,120
043493,花萃精油面膜-紫,120
084134,*LOTTE FOODS 午餐肉 3,120
058090,嚕嚕米綜合莓果優格軟糖60g,120
101546,三光米台農82號糙米600G,120
083632,BONNE MAMAN 法國迷你果醬,120
037359,不二家  麵包超人(代)巧克力(大),120
053437,MISURA健康主義多穀麥片蘇打餅,120
100946,史奈德巧達起司三明治脆餅(5P) 1,120
009356,雅媽吉蕎麥麵之友風味醬油500ML,120
043980,▲彰化豐樂牧場-小農鮮乳936ML,120
065196,*澳洲JUMP’S 3D袋鼠洋芋片-,120
048663,西班牙茱兒蘋果汁850ml,120
091857,VTHAI蝦醬 200G,120
038393,Juono 100%喝的優格(原味),120
075278,ACE SUPER KIDS維他命D軟糖,120
075475,波滋手作洋芋片-香鹽胡椒 150G,120
099818,永谷園麵包超人飯友50g,120
020123,花萃精油面膜-橙,120
034356,永谷園 A LABEL 無添加飯友-,120
054610,柴田櫻花蝦煎餅 122g,120
067904,德國寶潤 無糖潤喉糖-超涼薄荷 45,120
035730,西班牙茱兒紅葡萄汁850ml,120
064946,赫蒂迷你85%黑巧克力 50G,120
078624,波滋手作洋芋片-鹽香醋 150G,120
097137,Cavendish＆Harvey混合,120
065582,朝日六甲水2L,120
104942,波滋手炸洋芋片- 經典海鹽 150G,120
063383,浦島  綜合茶漬 (10 袋) 56,120
048685,天乃屋 白雙糖煎餅 8枚,120
087096,北日本  ELISE 艾莉絲威化 (,120
103403,龜田咖哩米果18枚,120
046289,Cavendish＆Harvey野苺,120
078630,公仔麵-鮮蝦雲吞味(五包入) 500,120
092701,真好家花椒油130ML,120
069722,ACE SUPER KIDS DHA軟糖,120
015648,大森屋手捲家族海苔10枚,120
026232,UCC香醇咖啡-隨身包14g,120
043424,*優雅食 三本麵-伊勢海老口味五入分,120
103547,九州豚骨拉麵174g,120
073490,*初鹿牧場煉乳 400G,120
023343,史奈德原味迷你蝴蝶餅 255G,120
036225,*龜田海老米果 70g,120
106975,明治代可可脂黑巧克力26枚盒裝,120
097471,真好家燒仙草 15Gx10,120
036638,赫蒂迷你綜合巧克力,120
040666,高野  極小粒三付納豆[杯] 101,120
012138,Cavendish＆Harvey熱帶,120
014353,Arla乾酪抹醬-原味150g,120
015103,兩角銀冬瓜茶 原味冬瓜糖塊 600克,120
039147,台灣九號翠玉毛豆家庭號,120
021309,藤本幸塊狀生蒟蒻 200g,120
077348,波滋手作洋芋片-香蔥起司 150G,120
028080,明治26治枚牛奶巧克力120g,120
